local_date,action,baseline_win,baseline_net_return,baseline_exit_type,transition,ext_R,stop_R,target_px,stop_px,gross_rr,exit_type,exit_ts,exit_px,same_bar_collision,gross_return,net_return,gross_win,net_win,pnl_usd_500,trade_legs,executed,entry_ts_new,entry_px_new,partial_done,retry_executed,retry_entry_ts,retry_entry_px
2022-07-20,BASELINE,False,-0.009770396964172865,SL,L_TO_L,0.3,0.3,273.14300000000003,266.567,1.9581646423751609,SL,2022-07-20 16:30:00+00:00,266.567,False,-0.008270396964172866,-0.009770396964172865,False,False,-4.885198482086433,1,True,2022-07-20 14:15:00+00:00,268.79,,,,
2022-07-28,BASELINE,True,0.02303555413196673,TP,W_TO_W,0.3,0.3,271.88100000000003,263.459,3.407116692830989,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.02453555413196673,0.02303555413196673,True,True,11.517777065983365,1,True,2022-07-28 14:00:00+00:00,265.37,,,,
2022-09-07,BASELINE,True,0.0076845558103687,TP,W_TO_W,0.3,0.3,268.433,264.487,1.6254158349966776,TP,2022-09-07 16:35:00+00:00,268.433,False,0.0091845558103687,0.0076845558103687,True,True,3.84227790518435,1,True,2022-09-07 14:10:00+00:00,265.99,,,,
2022-09-22,BASELINE,True,0.00870128764893058,TP,W_TO_W,0.3,0.3,273.017,268.433,1.5090311986863754,TP,2022-09-22 19:25:00+00:00,273.017,False,0.01020128764893058,0.00870128764893058,True,True,4.35064382446529,1,True,2022-09-22 18:25:00+00:00,270.26,,,,
2022-10-19,BASELINE,True,0.0028441414885776463,TP,W_TO_W,0.3,0.3,272.57899999999995,270.851,2.1475409836065946,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.004344141488577646,0.0028441414885776463,True,True,1.4220707442888232,1,True,2022-10-19 14:10:00+00:00,271.4,,,,
2022-11-10,BASELINE,True,0.016127567925778685,SESSION_CLOSE,W_TO_W,0.3,0.3,313.774,291.906,1.2102284212654117,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.017627567925778687,0.016127567925778685,True,True,8.063783962889342,1,True,2022-11-10 14:50:00+00:00,301.8,,,,
2022-11-23,BASELINE,False,-0.003923344889098455,SESSION_CLOSE,L_TO_L,0.3,0.3,308.63,289.43,1.4999999999999962,SESSION_CLOSE,2022-11-23 20:55:00+00:00,296.39,False,-0.0024233448890984555,-0.003923344889098455,False,False,-1.9616724445492275,1,True,2022-11-23 19:25:00+00:00,297.11,,,,
2023-01-20,BASELINE,True,0.0035241712707181918,TP,W_TO_W,0.3,0.3,291.055,288.595,1.4477611940298414,TP,2023-01-20 16:35:00+00:00,291.055,False,0.005024171270718192,0.0035241712707181918,True,True,1.762085635359096,1,True,2023-01-20 15:25:00+00:00,289.6,,,,
2023-01-31,BASELINE,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,0.3,0.3,314.717,311.07300000000004,1.386378519973792,SESSION_CLOSE,2023-01-31 20:55:00+00:00,312.72,False,0.00038387715930898736,-0.0011161228406910127,True,False,-0.5580614203455063,1,True,2023-01-31 16:00:00+00:00,312.6,,,,
2023-03-20,BASELINE,False,-0.005746208742194501,SL,L_TO_L,0.3,0.3,339.768,334.872,2.4285714285714057,SL,2023-03-20 16:55:00+00:00,334.872,False,-0.004246208742194502,-0.005746208742194501,False,False,-2.873104371097251,1,True,2023-03-20 16:35:00+00:00,336.3,,,,
2023-03-21,BASELINE,True,0.0008212213195251685,SESSION_CLOSE,W_TO_W,0.3,0.3,340.57000000000005,332.93999999999994,1.4692556634304306,SESSION_CLOSE,2023-03-21 19:55:00+00:00,336.81,False,0.0023212213195251685,0.0008212213195251685,True,True,0.41061065976258426,1,True,2023-03-21 13:55:00+00:00,336.03,,,,
2023-04-12,BASELINE,False,-0.00493390357698281,SL,L_TO_L,0.3,0.3,322.644,320.396,1.03623188405799,SL,2023-04-12 15:05:00+00:00,320.396,False,-0.003433903576982811,-0.00493390357698281,False,False,-2.4669517884914054,1,True,2023-04-12 14:50:00+00:00,321.5,,,,
2023-05-08,BASELINE,False,-0.005132694248234091,SL,L_TO_L,0.3,0.3,318.832,315.968,1.4861111111111187,SL,2023-05-08 17:00:00+00:00,315.968,False,-0.003632694248234092,-0.005132694248234091,False,False,-2.566347124117046,1,True,2023-05-08 15:20:00+00:00,317.12,,,,
2023-05-12,BASELINE,False,-0.005564244442268161,SL,L_TO_L,0.3,0.3,308.035,305.085,1.3694779116466143,SL,2023-05-12 14:50:00+00:00,305.085,False,-0.004064244442268161,-0.005564244442268161,False,False,-2.7821222211340806,1,True,2023-05-12 14:40:00+00:00,306.33,,,,
2023-06-15,BASELINE,False,-0.002302466528698753,SESSION_CLOSE,L_TO_L,0.3,0.3,239.98499999999999,234.53500000000003,1.4384787472035778,SESSION_CLOSE,2023-06-15 19:55:00+00:00,236.58,False,-0.0008024665286987531,-0.002302466528698753,False,False,-1.1512332643493766,1,True,2023-06-15 19:30:00+00:00,236.77,,,,
2023-06-21,BASELINE,True,0.011807602621316362,TP,W_TO_W,0.3,0.3,252.04,247.14,2.0817610062893053,TP,2023-06-21 16:20:00+00:00,252.04,False,0.013307602621316361,0.011807602621316362,True,True,5.903801310658181,1,True,2023-06-21 15:55:00+00:00,248.73,,,,
2023-07-10,BASELINE,True,0.005338096797969096,SESSION_CLOSE,W_TO_W,0.3,0.3,248.95999999999998,240.11,1.1532846715328462,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.006838096797969095,0.005338096797969096,True,True,2.6690483989845477,1,True,2023-07-10 15:20:00+00:00,244.22,,,,
2023-08-10,BASELINE,False,-0.0032979664379598193,SL,L_TO_L,0.3,0.3,243.385,241.505,3.321839080459737,SL,2023-08-10 17:00:00+00:00,241.505,False,-0.0017979664379598193,-0.0032979664379598193,False,False,-1.6489832189799096,1,True,2023-08-10 14:55:00+00:00,241.94,,,,
2023-10-19,BASELINE,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,0.3,0.3,211.958,210.192,2.1648745519713515,SESSION_CLOSE,2023-10-19 19:55:00+00:00,210.77,False,9.489916963234535e-05,-0.0014051008303676547,True,False,-0.7025504151838273,1,True,2023-10-19 14:10:00+00:00,210.75,,,,
2023-10-25,BASELINE,True,0.004458217393224663,TP,W_TO_W,0.3,0.3,227.759,225.501,1.4840484048404858,TP,2023-10-25 15:45:00+00:00,227.759,False,0.005958217393224663,0.004458217393224663,True,True,2.2291086966123315,1,True,2023-10-25 15:30:00+00:00,226.41,,,,
2023-11-02,BASELINE,False,-0.008357586474596777,SL,L_TO_L,0.3,0.3,235.39000000000001,230.27,2.2201257861635177,SL,2023-11-02 14:15:00+00:00,230.27,False,-0.006857586474596777,-0.008357586474596777,False,False,-4.178793237298389,1,True,2023-11-02 13:50:00+00:00,231.86,,,,
2023-12-05,BASELINE,True,0.00723370012563357,TP,W_TO_W,0.3,0.3,232.846,229.80400000000003,1.96491228070178,TP,2023-12-05 16:40:00+00:00,232.846,False,0.00873370012563357,0.00723370012563357,True,True,3.616850062816785,1,True,2023-12-05 15:00:00+00:00,230.83,,,,
2023-12-21,BASELINE,False,-0.01661004051242737,SL,L_TO_L,0.3,0.3,278.47999999999996,269.85,1.0845410628019243,SL,2023-12-21 17:50:00+00:00,269.85,False,-0.01511004051242737,-0.01661004051242737,False,False,-8.305020256213686,1,True,2023-12-21 15:25:00+00:00,273.99,,,,
2024-03-29,BASELINE,False,-0.008282820097244846,SL,L_TO_L,0.3,0.3,624.6350000000001,612.8149999999999,1.82437275985663,SL,2024-03-29 15:20:00+00:00,612.8149999999999,False,-0.006782820097244846,-0.008282820097244846,False,False,-4.141410048622423,1,True,2024-03-29 15:10:00+00:00,617.0,,,,
2024-04-01,BASELINE,False,-0.008164598521275988,SL,L_TO_L,0.3,0.3,596.7669999999999,576.363,4.276441686061569,SL,2024-04-01 15:05:00+00:00,576.363,False,-0.006664598521275988,-0.008164598521275988,False,False,-4.082299260637994,1,True,2024-04-01 15:00:00+00:00,580.23,,,,
2024-04-04,BASELINE,True,0.005485200845666118,TP,W_TO_W,0.3,0.3,595.3800000000001,587.56,1.1192411924119372,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.006985200845666117,0.005485200845666118,True,True,2.7426004228330587,1,True,2024-04-04 14:35:00+00:00,591.25,,,,
2024-05-09,BASELINE,False,-0.008407927789128187,SL,L_TO_L,0.3,0.3,606.875,593.015,2.3600000000000034,SL,2024-05-09 16:40:00+00:00,593.015,False,-0.006907927789128188,-0.008407927789128187,False,False,-4.203963894564094,1,True,2024-05-09 15:55:00+00:00,597.14,,,,
2024-05-24,BASELINE,True,0.007690794108766554,TP,W_TO_W,0.3,0.3,601.619,593.131,1.820870721169829,TP,2024-05-24 18:05:00+00:00,601.619,False,0.009190794108766553,0.007690794108766554,True,True,3.8453970543832767,1,True,2024-05-24 14:15:00+00:00,596.14,,,,
2024-06-25,BASELINE,True,0.0033057794995290947,TP,W_TO_W,0.3,0.3,575.8140000000001,570.9659999999999,1.3151862464183695,TP,2024-06-25 14:20:00+00:00,575.8140000000001,False,0.004805779499529095,0.0033057794995290947,True,True,1.6528897497645474,1,True,2024-06-25 14:10:00+00:00,573.06,,,,
2024-07-02,BASELINE,False,-0.0036856602731211705,SL,L_TO_L,0.3,0.3,583.116,577.964,3.069510268562466,SL,2024-07-02 14:10:00+00:00,577.964,False,-0.0021856602731211705,-0.0036856602731211705,False,False,-1.8428301365605853,1,True,2024-07-02 14:05:00+00:00,579.23,,,,
2024-07-09,BASELINE,False,-0.005992319582649062,SL,L_TO_L,0.3,0.3,521.345,515.2249999999999,1.6322580645161284,SL,2024-07-09 14:50:00+00:00,515.2249999999999,False,-0.0044923195826490625,-0.005992319582649062,False,False,-2.9961597913245313,1,True,2024-07-09 14:35:00+00:00,517.55,,,,
2024-07-11,BASELINE,False,-0.009283284523541267,SL,L_TO_L,0.3,0.3,544.0459999999999,528.534,2.741437530149566,SL,2024-07-11 15:30:00+00:00,528.534,False,-0.007783284523541267,-0.009283284523541267,False,False,-4.641642261770634,1,True,2024-07-11 14:30:00+00:00,532.68,,,,
2024-08-15,BASELINE,True,0.008474807266114994,TP,W_TO_W,0.3,0.3,533.196,523.5139999999999,1.1924818840579738,TP,2024-08-15 16:15:00+00:00,533.196,False,0.009974807266114993,0.008474807266114994,True,True,4.237403633057497,1,True,2024-08-15 14:30:00+00:00,527.93,,,,
2024-08-27,BASELINE,False,-0.006657219018605219,SL,L_TO_L,0.3,0.3,558.844,548.616,2.5963431786216185,SL,2024-08-27 16:40:00+00:00,548.616,False,-0.005157219018605219,-0.006657219018605219,False,False,-3.3286095093026096,1,True,2024-08-27 14:20:00+00:00,551.46,,,,
2024-09-04,BASELINE,True,0.005756836651968302,SESSION_CLOSE,W_TO_W,0.3,0.3,518.4910000000001,500.429,2.4072816449726417,SESSION_CLOSE,2024-09-04 19:55:00+00:00,509.4,False,0.007256836651968301,0.005756836651968302,True,True,2.8784183259841507,1,True,2024-09-04 15:25:00+00:00,505.73,,,,
2024-10-11,BASELINE,True,0.005611032843180487,TP,W_TO_W,0.3,0.3,571.888,565.162,1.5022321428571535,TP,2024-10-11 15:10:00+00:00,571.888,False,0.007111032843180487,0.005611032843180487,True,True,2.8055164215902435,1,True,2024-10-11 13:50:00+00:00,567.85,,,,
2024-11-08,BASELINE,False,-0.005186921044711355,SL,L_TO_L,0.3,0.3,604.1450000000001,595.8549999999999,2.7596371882086337,SL,2024-11-08 15:05:00+00:00,595.8549999999999,False,-0.0036869210447113554,-0.005186921044711355,False,False,-2.5934605223556777,1,True,2024-11-08 14:55:00+00:00,598.06,,,,
2024-12-09,BASELINE,False,-0.011231768650460992,SL,L_TO_L,0.3,0.3,738.246,708.834,3.2222222222222223,SL,2024-12-09 20:25:00+00:00,708.834,False,-0.009731768650460992,-0.011231768650460992,False,False,-5.615884325230496,1,True,2024-12-09 16:00:00+00:00,715.8,,,,
2024-12-13,BASELINE,True,0.022575246577462516,TP,W_TO_W,0.3,0.3,727.8409999999999,704.4390000000001,2.719917342234945,TP,2024-12-13 19:55:00+00:00,727.8409999999999,False,0.024075246577462517,0.022575246577462516,True,True,11.287623288731258,1,True,2024-12-13 16:05:00+00:00,710.73,,,,
2024-12-16,BASELINE,True,0.0047173195760983905,TP,W_TO_W,0.3,0.3,719.7070000000001,711.7529999999999,1.268035357855728,TP,2024-12-16 16:00:00+00:00,719.7070000000001,False,0.00621731957609839,0.0047173195760983905,True,True,2.358659788049195,1,True,2024-12-16 15:15:00+00:00,715.26,,,,
2022-01-03,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.006343466424682363,SL,L_TO_L,0.3,0.3,535.102,527.088,2.1280249804839864,SL,2022-01-03 15:50:00+00:00,527.088,False,-0.004837156612857552,-0.006337156612857551,False,False,-3.168578306428776,1,True,2022-01-03 15:05:00+00:00,529.65,,,,
2022-01-12,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.00850395166489887,SESSION_CLOSE,W_TO_W,0.3,0.3,490.157,474.70300000000003,1.0696397482255233,SESSION_CLOSE,2022-01-12 20:55:00+00:00,485.62,False,0.007155152746956439,0.0056551527469564395,True,True,2.8275763734782196,1,True,2022-01-12 14:55:00+00:00,482.17,,,,
2022-02-01,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.002852722353736957,SESSION_CLOSE,L_TO_L,0.3,0.3,390.276,382.694,1.8983180428134694,SL,2022-02-01 19:20:00+00:00,382.694,False,-0.006789338454750715,-0.008289338454750715,False,False,-4.144669227375357,1,True,2022-02-01 17:55:00+00:00,385.31,,,,
2022-02-14,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.009937569940069056,SL,L_TO_L,0.3,0.3,407.42299999999994,399.117,1.4479811376363083,SL,2022-02-14 18:55:00+00:00,399.117,False,-0.008429604233435084,-0.009929604233435084,False,False,-4.964802116717542,1,True,2022-02-14 16:05:00+00:00,402.51,,,,
2022-03-18,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0031199280945045107,TP,W_TO_W,0.3,0.3,391.199,387.921,0.9758890898131622,TP,2022-03-18 15:35:00+00:00,391.199,False,0.004155757482417144,0.002655757482417144,True,True,1.327878741208572,1,True,2022-03-18 15:05:00+00:00,389.58,,,,
2022-04-18,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.011438471806787977,TP,W_TO_W,0.3,0.3,409.76399999999995,402.31600000000003,1.3465658475110187,TP,2022-04-18 17:05:00+00:00,409.76399999999995,False,0.010540333916989164,0.009040333916989165,True,True,4.520166958494582,1,True,2022-04-18 14:05:00+00:00,405.49,,,,
2022-05-19,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.02067744621328177,TP,W_TO_W,0.3,0.3,306.919,297.731,1.9085153529598011,TP,2022-05-19 15:30:00+00:00,306.919,False,0.02003722290538068,0.01853722290538068,True,True,9.26861145269034,1,True,2022-05-19 14:00:00+00:00,300.89,,,,
2022-07-06,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.008490266717229132,SL,L_TO_L,0.3,0.3,240.649,235.981,1.8137432188065277,SL,2022-07-06 14:20:00+00:00,235.981,False,-0.006981147954889688,-0.008481147954889688,False,False,-4.240573977444844,1,True,2022-07-06 14:00:00+00:00,237.64,,,,
2022-07-11,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0034425536527205604,SESSION_CLOSE,W_TO_W,0.3,0.3,235.044,229.266,2.4516129032258047,SESSION_CLOSE,2022-07-11 19:55:00+00:00,231.79,False,0.003680609682168434,0.002180609682168434,True,True,1.090304841084217,1,True,2022-07-11 14:15:00+00:00,230.94,,,,
2022-07-19,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.015976468122403775,TP,W_TO_L,0.3,0.3,266.996,261.364,1.4636920384951888,SL,2022-07-19 15:20:00+00:00,261.364,False,-0.008670586004172254,-0.010170586004172253,False,False,-5.085293002086127,1,True,2022-07-19 14:00:00+00:00,263.65,,,,
2022-07-20,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.009770396964172865,SL,L_TO_L,0.3,0.3,273.14300000000003,267.267,1.6432748538011688,SL,2022-07-20 16:25:00+00:00,267.267,False,-0.008248914616497904,-0.009748914616497904,False,False,-4.874457308248952,1,True,2022-07-20 14:25:00+00:00,269.49,,,,
2022-07-28,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.02303555413196673,TP,W_TO_W,0.3,0.3,271.88100000000003,264.069,3.087912087912091,TP,2022-07-28 15:25:00+00:00,271.88100000000003,False,0.022185878637491552,0.02068587863749155,True,True,10.342939318745776,1,True,2022-07-28 14:05:00+00:00,265.98,,,,
2022-09-07,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0076845558103687,TP,W_TO_W,0.3,0.3,268.433,265.367,1.0399201596806407,TP,2022-09-07 16:35:00+00:00,268.433,False,0.005856784202045828,0.004356784202045829,True,True,2.178392101022914,1,True,2022-09-07 14:30:00+00:00,266.87,,,,
2022-09-22,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.00870128764893058,TP,W_TO_W,0.3,0.3,273.017,268.783,1.317460317460309,TP,2022-09-22 19:25:00+00:00,273.017,False,0.0088947193377924,0.007394719337792401,True,True,3.6973596688962003,1,True,2022-09-22 18:30:00+00:00,270.61,,,,
2022-10-19,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0028441414885776463,TP,W_TO_W,0.3,0.3,272.57899999999995,271.49100000000004,0.9817850637521892,TP,2022-10-19 14:20:00+00:00,272.57899999999995,False,0.001981326275547479,0.00048132627554747917,True,True,0.24066313777373957,1,True,2022-10-19 14:15:00+00:00,272.04,,,,
2022-11-10,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.016127567925778685,SESSION_CLOSE,W_TO_W,0.3,0.3,313.774,294.38599999999997,0.9595714574489613,SESSION_CLOSE,2022-11-10 20:55:00+00:00,307.12,False,0.009333508610490426,0.007833508610490427,True,True,3.916754305245213,1,True,2022-11-10 14:55:00+00:00,304.28,,,,
2022-11-23,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.003923344889098455,SESSION_CLOSE,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-01-20,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0035241712707181918,TP,W_TO_W,0.3,0.3,291.055,289.075,0.9701492537313703,TP,2023-01-20 16:35:00+00:00,291.055,False,0.0033611417539989308,0.0018611417539989307,True,True,0.9305708769994654,1,True,2023-01-20 16:30:00+00:00,290.08,,,,
2023-01-31,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.0011161228406910127,SESSION_CLOSE,L_TO_L,0.3,0.3,314.717,311.32300000000004,1.2226588081204832,SESSION_CLOSE,2023-01-31 20:55:00+00:00,312.72,False,-0.00041553460124654773,-0.0019155346012465478,False,False,-0.9577673006232739,1,True,2023-01-31 16:05:00+00:00,312.85,,,,
2023-03-20,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.005746208742194501,SL,L_TO_L,0.3,0.3,339.768,335.172,2.218487394957952,SL,2023-03-20 18:00:00+00:00,335.172,False,-0.00424242424242427,-0.005742424242424269,False,False,-2.871212121212135,1,True,2023-03-20 17:20:00+00:00,336.6,,,,
2023-03-21,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.0008212213195251685,SESSION_CLOSE,W_TO_L,0.3,0.3,340.57000000000005,333.90999999999997,1.155339805825247,SL,2023-03-21 18:20:00+00:00,333.90999999999997,False,-0.009169139465875498,-0.010669139465875497,False,False,-5.334569732937749,1,True,2023-03-21 15:35:00+00:00,337.0,,,,
2023-04-12,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.00493390357698281,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-05-08,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.005132694248234091,SL,L_TO_L,0.3,0.3,318.832,316.338,1.1649305555555556,SL,2023-05-08 16:50:00+00:00,316.338,False,-0.003628460738920869,-0.0051284607389208686,False,False,-2.5642303694604345,1,True,2023-05-08 15:25:00+00:00,317.49,,,,
2023-05-12,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.005564244442268161,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-06-15,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.002302466528698753,SESSION_CLOSE,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2023-06-21,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.011807602621316362,TP,W_TO_W,0.3,0.3,252.04,247.88,1.616352201257854,TP,2023-06-21 16:20:00+00:00,252.04,False,0.010301839900589194,0.008801839900589194,True,True,4.400919950294597,1,True,2023-06-21 16:00:00+00:00,249.47,,,,
2023-07-10,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.005338096797969096,SESSION_CLOSE,W_TO_W,0.3,0.3,248.95999999999998,240.52,1.0535279805352797,SESSION_CLOSE,2023-07-10 19:55:00+00:00,245.89,False,0.0051506356538444376,0.0036506356538444375,True,True,1.8253178269222188,1,True,2023-07-10 15:30:00+00:00,244.63,,,,
2023-08-10,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.0032979664379598193,SL,L_TO_L,0.3,0.3,243.385,241.855,2.517241379310329,SL,2023-08-10 15:45:00+00:00,241.855,False,-0.0017953691856865683,-0.0032953691856865684,False,False,-1.6476845928432842,1,True,2023-08-10 15:05:00+00:00,242.29,,,,
2023-10-19,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.0014051008303676547,SESSION_CLOSE,L_TO_L,0.3,0.3,211.958,210.392,1.8064516129032668,SL,2023-10-19 14:25:00+00:00,210.392,False,-0.0026451765821284834,-0.004145176582128483,False,False,-2.0725882910642417,1,True,2023-10-19 14:15:00+00:00,210.95,,,,
2023-10-25,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.004458217393224663,TP,W_TO_W,0.3,0.3,227.759,226.411,0.48294829482947954,TP,2023-10-25 15:45:00+00:00,227.759,False,0.001931198310751281,0.00043119831075128087,True,True,0.21559915537564042,1,True,2023-10-25 15:35:00+00:00,227.32,,,,
2023-11-02,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.008357586474596777,SL,L_TO_L,0.3,0.3,235.39000000000001,230.44,2.1132075471698153,SL,2023-11-02 14:10:00+00:00,230.44,False,-0.006852562168685128,-0.008352562168685128,False,False,-4.1762810843425635,1,True,2023-11-02 13:55:00+00:00,232.03,,,,
2023-12-05,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.00723370012563357,TP,W_TO_W,0.3,0.3,232.846,230.334,1.4483430799220027,TP,2023-12-05 16:40:00+00:00,232.846,False,0.006422890733056574,0.004922890733056575,True,True,2.461445366528287,1,True,2023-12-05 15:40:00+00:00,231.36,,,,
2023-12-21,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.01661004051242737,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2024-03-29,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.008282820097244846,SL,L_TO_NT,,,,,,NO_TRADE,,,,0.0,0.0,,False,0.0,0,False,,,,,,
2024-04-01,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.008164598521275988,SL,L_TO_L,0.3,0.3,596.7669999999999,578.393,3.7514869407809908,SL,2024-04-01 15:35:00+00:00,578.393,False,-0.0066413629649983985,-0.008141362964998398,False,False,-4.070681482499199,1,True,2024-04-01 15:30:00+00:00,582.26,,,,
2024-04-04,C1_CLOSE_ABOVE_SIGNAL_HIGH,True,0.005485200845666118,TP,W_TO_W,0.3,0.3,595.3800000000001,587.63,1.1002710027100269,TP,2024-04-04 17:45:00+00:00,595.3800000000001,False,0.006865994723669111,0.005365994723669111,True,True,2.6829973618345555,1,True,2024-04-04 14:40:00+00:00,591.32,,,,
2024-05-09,C1_CLOSE_ABOVE_SIGNAL_HIGH,False,-0.008407927789128187,SL,L_TO_L,0.3,0.3,606.875,594.355,2.0351515151515107,SL,2024-05-09 16:25:00+00:00,594.355,False,-0.006892460900949082,-0.008392460900949082,False,False,-4.196230450474541,1,True,2024-05-09 16:10:00+00:00,598.48,,,,
