partition,exec_min,execution_utc,execution_start,entry_bar_start,entry_px,exit_ts,exit_px_0,exit_reason,pnl_0,pnl_5,H,L,candidate_id,accepted,blocked_by_clock
external,300,05:00,2020-03-09 05:00:00+00:00,2020-03-09 06:35:00+00:00,204.595,2020-03-09 11:00:00+00:00,203.59,TIME_EXIT,-2.856071751509081,-3.3533670321171822,207.4,196.18,external|05:00|2020-03-09T05:00:00+00:00|2020-03-09T06:35:00+00:00,True,
external,540,09:00,2020-03-13 09:00:00+00:00,2020-03-13 11:00:00+00:00,126.125,2020-03-13 15:00:00+00:00,126.99,TIME_EXIT,3.0291377601585183,2.5259602111729733,132.95,105.65,external|09:00|2020-03-13T09:00:00+00:00|2020-03-13T11:00:00+00:00,True,
external,600,10:00,2020-03-19 10:00:00+00:00,2020-03-19 10:40:00+00:00,122.46,2020-03-19 12:15:00+00:00,126.7,TARGET,16.91177527355876,16.65324864923419,124.58,116.1,external|10:00|2020-03-19T10:00:00+00:00|2020-03-19T10:40:00+00:00,True,
external,600,10:00,2020-03-20 10:00:00+00:00,2020-03-20 11:00:00+00:00,148.5025,2020-03-20 13:25:00+00:00,137.28,CLOSE_INVALIDATION,-38.18555916567061,-38.647542614780356,152.64,136.09,external|10:00|2020-03-20T10:00:00+00:00|2020-03-20T11:00:00+00:00,True,
external,540,09:00,2020-03-20 09:00:00+00:00,2020-03-20 11:10:00+00:00,147.90499999999997,2020-03-20 13:25:00+00:00,137.28,CLOSE_INVALIDATION,-36.31832595246941,-36.78217570164226,152.64,133.7,external|09:00|2020-03-20T09:00:00+00:00|2020-03-20T11:10:00+00:00,False,10:00
external,300,05:00,2020-03-24 05:00:00+00:00,2020-03-24 07:25:00+00:00,135.9425,2020-03-24 08:20:00+00:00,138.2975,TARGET,8.261750372400135,8.007546599100591,137.12,132.41,external|05:00|2020-03-24T05:00:00+00:00|2020-03-24T07:25:00+00:00,True,
external,960,16:00,2020-03-26 16:00:00+00:00,2020-03-26 20:20:00+00:00,135.52,2020-03-26 21:40:00+00:00,137.08,TARGET,5.355608028335301,5.102856600035355,136.3,133.18,external|16:00|2020-03-26T16:00:00+00:00|2020-03-26T20:20:00+00:00,True,
external,960,16:00,2020-03-30 16:00:00+00:00,2020-03-30 21:15:00+00:00,133.865,2020-03-30 22:00:00+00:00,134.0,TIME_EXIT,0.10423934560939185,-0.3960147666799859,134.82,131.0,external|16:00|2020-03-30T16:00:00+00:00|2020-03-30T21:15:00+00:00,True,
external,600,10:00,2020-03-31 10:00:00+00:00,2020-03-31 15:25:00+00:00,132.5275,2020-03-31 16:00:00+00:00,132.7,TIME_EXIT,0.2508083228008443,-0.2495922852178586,133.26,130.33,external|10:00|2020-03-31T10:00:00+00:00|2020-03-31T15:25:00+00:00,True,
external,600,10:00,2020-04-02 10:00:00+00:00,2020-04-02 10:40:00+00:00,137.28,2020-04-02 12:05:00+00:00,138.42,TARGET,3.7520979020978067,3.50014782818382,137.85,135.57,external|10:00|2020-04-02T10:00:00+00:00|2020-04-02T10:40:00+00:00,True,
external,540,09:00,2020-04-02 09:00:00+00:00,2020-04-02 10:40:00+00:00,137.28,2020-04-02 12:05:00+00:00,138.42,TARGET,3.7520979020978067,3.50014782818382,137.85,135.57,external|09:00|2020-04-02T09:00:00+00:00|2020-04-02T10:40:00+00:00,False,10:00
external,960,16:00,2020-04-08 16:00:00+00:00,2020-04-08 16:10:00+00:00,169.52,2020-04-08 19:10:00+00:00,171.48,TARGET,5.381028787163689,5.128264654836356,170.5,166.58,external|16:00|2020-04-08T16:00:00+00:00|2020-04-08T16:10:00+00:00,True,
external,960,16:00,2020-04-16 16:00:00+00:00,2020-04-16 16:10:00+00:00,171.4875,2020-04-16 22:00:00+00:00,172.82,TIME_EXIT,3.4851228223630852,2.981489516193881,172.74,167.73,external|16:00|2020-04-16T16:00:00+00:00|2020-04-16T16:10:00+00:00,True,
