local_date,weekday,reference_start_utc,reference_end_utc,execution_start_utc,execution_end_utc,H,L,R,qualified,reason,hi_visits,lo_visits,k1_start,k1_signal,leave,leave_start,leave_ts,terminal,terminal_start,minutes_leave_to_h2
2022-10-15,Saturday,2022-10-14 17:00:00+00:00,2022-10-14 21:00:00+00:00,2022-10-14 21:00:00+00:00,2022-10-15 01:00:00+00:00,270.41,268.17,2.240000000000009,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-10-14 21:55:00+00:00,
2022-10-16,Sunday,2022-10-15 17:00:00+00:00,2022-10-15 21:00:00+00:00,2022-10-15 21:00:00+00:00,2022-10-16 01:00:00+00:00,270.21,269.2,1.009999999999991,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-10-15 21:05:00+00:00,
2022-10-17,Monday,2022-10-16 17:00:00+00:00,2022-10-16 21:00:00+00:00,2022-10-16 21:00:00+00:00,2022-10-17 01:00:00+00:00,273.74,269.88,3.8600000000000136,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-10-18,Tuesday,2022-10-17 17:00:00+00:00,2022-10-17 21:00:00+00:00,2022-10-17 21:00:00+00:00,2022-10-18 01:00:00+00:00,275.27,274.33,0.9399999999999977,True,,1,0,2022-10-17 22:00:00+00:00,2022-10-17 22:05:00+00:00,False,,,BREAK_DURING_K1,2022-10-17 22:05:00+00:00,
2022-10-19,Wednesday,2022-10-18 17:00:00+00:00,2022-10-18 21:00:00+00:00,2022-10-18 21:00:00+00:00,2022-10-19 01:00:00+00:00,273.9,270.12,3.7799999999999727,True,,1,0,2022-10-18 21:00:00+00:00,2022-10-18 21:05:00+00:00,True,2022-10-18 21:05:00+00:00,2022-10-18 21:10:00+00:00,NO_H2_BY_END,,
2022-10-20,Thursday,2022-10-19 17:00:00+00:00,2022-10-19 21:00:00+00:00,2022-10-19 21:00:00+00:00,2022-10-20 01:00:00+00:00,273.87,271.83,2.0400000000000205,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-10-19 22:35:00+00:00,
2022-10-21,Friday,2022-10-20 17:00:00+00:00,2022-10-20 21:00:00+00:00,2022-10-20 21:00:00+00:00,2022-10-21 01:00:00+00:00,271.15,267.1,4.0499999999999545,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-10-21 00:20:00+00:00,
2022-10-22,Saturday,2022-10-21 17:00:00+00:00,2022-10-21 21:00:00+00:00,2022-10-21 21:00:00+00:00,2022-10-22 01:00:00+00:00,271.0,269.16,1.839999999999975,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-10-21 21:20:00+00:00,
2022-10-23,Sunday,2022-10-22 17:00:00+00:00,2022-10-22 21:00:00+00:00,2022-10-22 21:00:00+00:00,2022-10-23 01:00:00+00:00,270.65,268.78,1.8700000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-10-22 21:00:00+00:00,
2022-10-24,Monday,2022-10-23 17:00:00+00:00,2022-10-23 21:00:00+00:00,2022-10-23 21:00:00+00:00,2022-10-24 01:00:00+00:00,274.07,270.56,3.509999999999991,True,,1,0,2022-10-23 21:20:00+00:00,2022-10-23 21:25:00+00:00,True,2022-10-23 21:25:00+00:00,2022-10-23 21:30:00+00:00,H2_ARRIVAL,2022-10-23 21:45:00+00:00,20.0
2022-10-25,Tuesday,2022-10-24 17:00:00+00:00,2022-10-24 21:00:00+00:00,2022-10-24 21:00:00+00:00,2022-10-25 01:00:00+00:00,274.22,271.95,2.2700000000000387,True,,1,0,2022-10-24 21:05:00+00:00,2022-10-24 21:10:00+00:00,True,2022-10-24 21:10:00+00:00,2022-10-24 21:15:00+00:00,H2_ARRIVAL,2022-10-25 00:00:00+00:00,170.0
2022-10-26,Wednesday,2022-10-25 17:00:00+00:00,2022-10-25 21:00:00+00:00,2022-10-25 21:00:00+00:00,2022-10-26 01:00:00+00:00,289.75,283.82,5.930000000000007,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-10-25 23:55:00+00:00,
2022-10-27,Thursday,2022-10-26 17:00:00+00:00,2022-10-26 21:00:00+00:00,2022-10-26 21:00:00+00:00,2022-10-27 01:00:00+00:00,291.87,287.89,3.980000000000018,True,,1,0,2022-10-26 23:10:00+00:00,2022-10-26 23:15:00+00:00,True,2022-10-26 23:15:00+00:00,2022-10-26 23:20:00+00:00,H2_ARRIVAL,2022-10-27 00:15:00+00:00,60.0
2022-10-28,Friday,2022-10-27 17:00:00+00:00,2022-10-27 21:00:00+00:00,2022-10-27 21:00:00+00:00,2022-10-28 01:00:00+00:00,289.02,284.42,4.599999999999966,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-10-29,Saturday,2022-10-28 17:00:00+00:00,2022-10-28 21:00:00+00:00,2022-10-28 21:00:00+00:00,2022-10-29 01:00:00+00:00,301.08,297.04,4.039999999999964,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-10-29 00:20:00+00:00,
2022-10-30,Sunday,2022-10-29 17:00:00+00:00,2022-10-29 21:00:00+00:00,2022-10-29 21:00:00+00:00,2022-10-30 01:00:00+00:00,308.42,302.25,6.170000000000016,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-10-29 22:45:00+00:00,
2022-10-31,Monday,2022-10-30 17:00:00+00:00,2022-10-30 21:00:00+00:00,2022-10-30 21:00:00+00:00,2022-10-31 01:00:00+00:00,317.64,313.04,4.599999999999966,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-10-30 21:45:00+00:00,
2022-11-01,Tuesday,2022-10-31 17:00:00+00:00,2022-10-31 21:00:00+00:00,2022-10-31 21:00:00+00:00,2022-11-01 01:00:00+00:00,329.94,325.11,4.829999999999984,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-11-01 00:00:00+00:00,
2022-11-02,Wednesday,2022-11-01 17:00:00+00:00,2022-11-01 21:00:00+00:00,2022-11-01 21:00:00+00:00,2022-11-02 01:00:00+00:00,325.0,319.33,5.670000000000016,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-01 21:25:00+00:00,
2022-11-03,Thursday,2022-11-02 17:00:00+00:00,2022-11-02 21:00:00+00:00,2022-11-02 21:00:00+00:00,2022-11-03 01:00:00+00:00,329.63,315.31,14.319999999999993,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-04,Friday,2022-11-03 17:00:00+00:00,2022-11-03 21:00:00+00:00,2022-11-03 21:00:00+00:00,2022-11-04 01:00:00+00:00,331.77,328.28,3.490000000000009,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-03 21:35:00+00:00,
2022-11-05,Saturday,2022-11-04 17:00:00+00:00,2022-11-04 21:00:00+00:00,2022-11-04 21:00:00+00:00,2022-11-05 01:00:00+00:00,354.86,349.74,5.1200000000000045,True,,1,0,2022-11-05 00:00:00+00:00,2022-11-05 00:05:00+00:00,True,2022-11-05 00:05:00+00:00,2022-11-05 00:10:00+00:00,H2_ARRIVAL,2022-11-05 00:35:00+00:00,30.0
2022-11-06,Sunday,2022-11-05 17:00:00+00:00,2022-11-05 21:00:00+00:00,2022-11-05 21:00:00+00:00,2022-11-06 01:00:00+00:00,352.06,348.13,3.930000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-05 23:05:00+00:00,
2022-11-07,Monday,2022-11-06 17:00:00+00:00,2022-11-06 21:00:00+00:00,2022-11-06 21:00:00+00:00,2022-11-07 01:00:00+00:00,354.43,350.3,4.1299999999999955,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-06 21:50:00+00:00,
2022-11-08,Tuesday,2022-11-07 17:00:00+00:00,2022-11-07 21:00:00+00:00,2022-11-07 21:00:00+00:00,2022-11-08 01:00:00+00:00,344.19,333.5,10.689999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-07 22:25:00+00:00,
2022-11-09,Wednesday,2022-11-08 17:00:00+00:00,2022-11-08 21:00:00+00:00,2022-11-08 21:00:00+00:00,2022-11-09 01:00:00+00:00,383.5,298.17,85.32999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-10,Thursday,2022-11-09 17:00:00+00:00,2022-11-09 21:00:00+00:00,2022-11-09 21:00:00+00:00,2022-11-10 01:00:00+00:00,292.68,269.5,23.180000000000007,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-09 21:00:00+00:00,
2022-11-11,Friday,2022-11-10 17:00:00+00:00,2022-11-10 21:00:00+00:00,2022-11-10 21:00:00+00:00,2022-11-11 01:00:00+00:00,309.13,295.94,13.189999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-12,Saturday,2022-11-11 17:00:00+00:00,2022-11-11 21:00:00+00:00,2022-11-11 21:00:00+00:00,2022-11-12 01:00:00+00:00,289.39,282.74,6.649999999999977,True,,1,0,2022-11-11 22:55:00+00:00,2022-11-11 23:00:00+00:00,False,,,BREAK_DURING_K1,2022-11-11 23:00:00+00:00,
2022-11-13,Sunday,2022-11-12 17:00:00+00:00,2022-11-12 21:00:00+00:00,2022-11-12 21:00:00+00:00,2022-11-13 01:00:00+00:00,285.56,280.36,5.199999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-14,Monday,2022-11-13 17:00:00+00:00,2022-11-13 21:00:00+00:00,2022-11-13 21:00:00+00:00,2022-11-14 01:00:00+00:00,279.37,275.31,4.060000000000002,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-13 21:00:00+00:00,
2022-11-15,Tuesday,2022-11-14 17:00:00+00:00,2022-11-14 21:00:00+00:00,2022-11-14 21:00:00+00:00,2022-11-15 01:00:00+00:00,277.75,271.74,6.009999999999991,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-14 23:15:00+00:00,
2022-11-16,Wednesday,2022-11-15 17:00:00+00:00,2022-11-15 21:00:00+00:00,2022-11-15 21:00:00+00:00,2022-11-16 01:00:00+00:00,280.84,272.9,7.939999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-17,Thursday,2022-11-16 17:00:00+00:00,2022-11-16 21:00:00+00:00,2022-11-16 21:00:00+00:00,2022-11-17 01:00:00+00:00,273.99,269.48,4.509999999999991,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-18,Friday,2022-11-17 17:00:00+00:00,2022-11-17 21:00:00+00:00,2022-11-17 21:00:00+00:00,2022-11-18 01:00:00+00:00,269.51,267.23,2.2799999999999727,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-11-17 21:00:00+00:00,
2022-11-19,Saturday,2022-11-18 17:00:00+00:00,2022-11-18 21:00:00+00:00,2022-11-18 21:00:00+00:00,2022-11-19 01:00:00+00:00,273.89,270.28,3.6100000000000136,True,,1,0,2022-11-18 21:50:00+00:00,2022-11-18 21:55:00+00:00,False,,,BREAK_DURING_K1,2022-11-18 21:55:00+00:00,
2022-11-20,Sunday,2022-11-19 17:00:00+00:00,2022-11-19 21:00:00+00:00,2022-11-19 21:00:00+00:00,2022-11-20 01:00:00+00:00,271.87,270.45,1.420000000000016,True,,1,0,2022-11-19 21:05:00+00:00,2022-11-19 21:10:00+00:00,True,2022-11-19 21:10:00+00:00,2022-11-19 21:15:00+00:00,H2_ARRIVAL,2022-11-19 21:15:00+00:00,5.0
2022-11-21,Monday,2022-11-20 17:00:00+00:00,2022-11-20 21:00:00+00:00,2022-11-20 21:00:00+00:00,2022-11-21 01:00:00+00:00,269.92,267.36,2.5600000000000023,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-20 21:30:00+00:00,
2022-11-22,Tuesday,2022-11-21 17:00:00+00:00,2022-11-21 21:00:00+00:00,2022-11-21 21:00:00+00:00,2022-11-22 01:00:00+00:00,257.53,249.12,8.409999999999968,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-23,Wednesday,2022-11-22 17:00:00+00:00,2022-11-22 21:00:00+00:00,2022-11-22 21:00:00+00:00,2022-11-23 01:00:00+00:00,264.6,261.68,2.920000000000016,True,,1,0,2022-11-22 21:40:00+00:00,2022-11-22 21:45:00+00:00,False,,,BREAK_DURING_K1,2022-11-22 21:45:00+00:00,
2022-11-24,Thursday,2022-11-23 17:00:00+00:00,2022-11-23 21:00:00+00:00,2022-11-23 21:00:00+00:00,2022-11-24 01:00:00+00:00,302.16,291.08,11.080000000000041,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-11-25,Friday,2022-11-24 17:00:00+00:00,2022-11-24 21:00:00+00:00,2022-11-24 21:00:00+00:00,2022-11-25 01:00:00+00:00,300.08,297.5,2.579999999999984,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-24 21:30:00+00:00,
2022-11-26,Saturday,2022-11-25 17:00:00+00:00,2022-11-25 21:00:00+00:00,2022-11-25 21:00:00+00:00,2022-11-26 01:00:00+00:00,302.5,299.08,3.420000000000016,True,,1,0,2022-11-26 00:55:00+00:00,2022-11-26 01:00:00+00:00,False,,,NO_CAUSAL_LEAVE_BY_END,,
2022-11-27,Sunday,2022-11-26 17:00:00+00:00,2022-11-26 21:00:00+00:00,2022-11-26 21:00:00+00:00,2022-11-27 01:00:00+00:00,314.56,311.01,3.5500000000000114,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-26 22:40:00+00:00,
2022-11-28,Monday,2022-11-27 17:00:00+00:00,2022-11-27 21:00:00+00:00,2022-11-27 21:00:00+00:00,2022-11-28 01:00:00+00:00,313.3,309.39,3.910000000000025,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-27 21:05:00+00:00,
2022-11-29,Tuesday,2022-11-28 17:00:00+00:00,2022-11-28 21:00:00+00:00,2022-11-28 21:00:00+00:00,2022-11-29 01:00:00+00:00,298.81,291.1,7.7099999999999795,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-29 00:10:00+00:00,
2022-11-30,Wednesday,2022-11-29 17:00:00+00:00,2022-11-29 21:00:00+00:00,2022-11-29 21:00:00+00:00,2022-11-30 01:00:00+00:00,298.8,293.55,5.25,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-30 00:35:00+00:00,
2022-12-01,Thursday,2022-11-30 17:00:00+00:00,2022-11-30 21:00:00+00:00,2022-11-30 21:00:00+00:00,2022-12-01 01:00:00+00:00,300.5,292.0,8.5,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-11-30 21:30:00+00:00,
2022-12-02,Friday,2022-12-01 17:00:00+00:00,2022-12-01 21:00:00+00:00,2022-12-01 21:00:00+00:00,2022-12-02 01:00:00+00:00,292.94,290.12,2.819999999999993,True,,1,0,2022-12-01 22:20:00+00:00,2022-12-01 22:25:00+00:00,False,,,BREAK_DURING_K1,2022-12-01 22:30:00+00:00,
2022-12-03,Saturday,2022-12-02 17:00:00+00:00,2022-12-02 21:00:00+00:00,2022-12-02 21:00:00+00:00,2022-12-03 01:00:00+00:00,291.58,289.4,2.180000000000007,True,,1,0,2022-12-02 21:00:00+00:00,2022-12-02 21:05:00+00:00,True,2022-12-02 21:10:00+00:00,2022-12-02 21:15:00+00:00,H2_ARRIVAL,2022-12-02 22:25:00+00:00,75.0
2022-12-04,Sunday,2022-12-03 17:00:00+00:00,2022-12-03 21:00:00+00:00,2022-12-03 21:00:00+00:00,2022-12-04 01:00:00+00:00,292.73,290.75,1.9800000000000182,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-12-03 21:05:00+00:00,
2022-12-05,Monday,2022-12-04 17:00:00+00:00,2022-12-04 21:00:00+00:00,2022-12-04 21:00:00+00:00,2022-12-05 01:00:00+00:00,291.9,289.27,2.6299999999999955,True,,1,0,2022-12-04 21:10:00+00:00,2022-12-04 21:15:00+00:00,True,2022-12-04 21:20:00+00:00,2022-12-04 21:25:00+00:00,H2_ARRIVAL,2022-12-04 21:50:00+00:00,30.0
2022-12-06,Tuesday,2022-12-05 17:00:00+00:00,2022-12-05 21:00:00+00:00,2022-12-05 21:00:00+00:00,2022-12-06 01:00:00+00:00,290.56,286.01,4.550000000000011,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-12-07,Wednesday,2022-12-06 17:00:00+00:00,2022-12-06 21:00:00+00:00,2022-12-06 21:00:00+00:00,2022-12-07 01:00:00+00:00,289.15,286.44,2.7099999999999795,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-06 22:20:00+00:00,
2022-12-08,Thursday,2022-12-07 17:00:00+00:00,2022-12-07 21:00:00+00:00,2022-12-07 21:00:00+00:00,2022-12-08 01:00:00+00:00,283.86,282.23,1.6299999999999955,True,,1,0,2022-12-07 21:00:00+00:00,2022-12-07 21:05:00+00:00,True,2022-12-07 21:05:00+00:00,2022-12-07 21:10:00+00:00,H2_ARRIVAL,2022-12-07 21:50:00+00:00,45.0
2022-12-09,Friday,2022-12-08 17:00:00+00:00,2022-12-08 21:00:00+00:00,2022-12-08 21:00:00+00:00,2022-12-09 01:00:00+00:00,291.99,287.3,4.689999999999998,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-12-10,Saturday,2022-12-09 17:00:00+00:00,2022-12-09 21:00:00+00:00,2022-12-09 21:00:00+00:00,2022-12-10 01:00:00+00:00,289.51,286.4,3.1100000000000136,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-12-09 21:00:00+00:00,
2022-12-11,Sunday,2022-12-10 17:00:00+00:00,2022-12-10 21:00:00+00:00,2022-12-10 21:00:00+00:00,2022-12-11 01:00:00+00:00,288.56,287.46,1.1000000000000227,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-12-10 23:45:00+00:00,
2022-12-12,Monday,2022-12-11 17:00:00+00:00,2022-12-11 21:00:00+00:00,2022-12-11 21:00:00+00:00,2022-12-12 01:00:00+00:00,291.49,287.72,3.769999999999982,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-11 21:45:00+00:00,
2022-12-13,Tuesday,2022-12-12 17:00:00+00:00,2022-12-12 21:00:00+00:00,2022-12-12 21:00:00+00:00,2022-12-13 01:00:00+00:00,276.62,272.95,3.670000000000016,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-12 21:20:00+00:00,
2022-12-14,Wednesday,2022-12-13 17:00:00+00:00,2022-12-13 21:00:00+00:00,2022-12-13 21:00:00+00:00,2022-12-14 01:00:00+00:00,274.35,266.39,7.960000000000036,True,,1,0,2022-12-14 00:40:00+00:00,2022-12-14 00:45:00+00:00,True,2022-12-14 00:45:00+00:00,2022-12-14 00:50:00+00:00,NO_H2_BY_END,,
2022-12-15,Thursday,2022-12-14 17:00:00+00:00,2022-12-14 21:00:00+00:00,2022-12-14 21:00:00+00:00,2022-12-15 01:00:00+00:00,274.09,265.0,9.089999999999975,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-12-16,Friday,2022-12-15 17:00:00+00:00,2022-12-15 21:00:00+00:00,2022-12-15 21:00:00+00:00,2022-12-16 01:00:00+00:00,263.93,258.44,5.490000000000009,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-12-15 21:40:00+00:00,
2022-12-17,Saturday,2022-12-16 17:00:00+00:00,2022-12-16 21:00:00+00:00,2022-12-16 21:00:00+00:00,2022-12-17 01:00:00+00:00,246.62,241.25,5.3700000000000045,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-16 22:20:00+00:00,
2022-12-18,Sunday,2022-12-17 17:00:00+00:00,2022-12-17 21:00:00+00:00,2022-12-17 21:00:00+00:00,2022-12-18 01:00:00+00:00,237.77,234.5,3.2700000000000102,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-17 22:35:00+00:00,
2022-12-19,Monday,2022-12-18 17:00:00+00:00,2022-12-18 21:00:00+00:00,2022-12-18 21:00:00+00:00,2022-12-19 01:00:00+00:00,251.8,244.94,6.860000000000014,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-18 22:35:00+00:00,
2022-12-20,Tuesday,2022-12-19 17:00:00+00:00,2022-12-19 21:00:00+00:00,2022-12-19 21:00:00+00:00,2022-12-20 01:00:00+00:00,245.74,240.3,5.439999999999998,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-19 22:30:00+00:00,
2022-12-21,Wednesday,2022-12-20 17:00:00+00:00,2022-12-20 21:00:00+00:00,2022-12-20 21:00:00+00:00,2022-12-21 01:00:00+00:00,251.25,247.81,3.4399999999999977,True,,1,0,2022-12-20 22:10:00+00:00,2022-12-20 22:15:00+00:00,True,2022-12-20 22:15:00+00:00,2022-12-20 22:20:00+00:00,H2_ARRIVAL,2022-12-20 22:45:00+00:00,30.0
2022-12-22,Thursday,2022-12-21 17:00:00+00:00,2022-12-21 21:00:00+00:00,2022-12-21 21:00:00+00:00,2022-12-22 01:00:00+00:00,248.27,245.0,3.2700000000000102,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-12-23,Friday,2022-12-22 17:00:00+00:00,2022-12-22 21:00:00+00:00,2022-12-22 21:00:00+00:00,2022-12-23 01:00:00+00:00,247.0,240.3,6.699999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-12-24,Saturday,2022-12-23 17:00:00+00:00,2022-12-23 21:00:00+00:00,2022-12-23 21:00:00+00:00,2022-12-24 01:00:00+00:00,246.34,245.12,1.2199999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
2022-12-25,Sunday,2022-12-24 17:00:00+00:00,2022-12-24 21:00:00+00:00,2022-12-24 21:00:00+00:00,2022-12-25 01:00:00+00:00,244.96,244.01,0.950000000000017,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2022-12-24 21:40:00+00:00,
2022-12-26,Monday,2022-12-25 17:00:00+00:00,2022-12-25 21:00:00+00:00,2022-12-25 21:00:00+00:00,2022-12-26 01:00:00+00:00,243.41,241.2,2.210000000000008,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-25 21:50:00+00:00,
2022-12-27,Tuesday,2022-12-26 17:00:00+00:00,2022-12-26 21:00:00+00:00,2022-12-26 21:00:00+00:00,2022-12-27 01:00:00+00:00,243.13,241.88,1.25,True,,1,0,2022-12-26 23:30:00+00:00,2022-12-26 23:35:00+00:00,False,,,BREAK_DURING_K1,2022-12-26 23:35:00+00:00,
2022-12-28,Wednesday,2022-12-27 17:00:00+00:00,2022-12-27 21:00:00+00:00,2022-12-27 21:00:00+00:00,2022-12-28 01:00:00+00:00,246.34,243.52,2.819999999999993,True,,1,0,2022-12-27 22:55:00+00:00,2022-12-27 23:00:00+00:00,True,2022-12-27 23:15:00+00:00,2022-12-27 23:20:00+00:00,H2_ARRIVAL,2022-12-27 23:25:00+00:00,10.0
2022-12-29,Thursday,2022-12-28 17:00:00+00:00,2022-12-28 21:00:00+00:00,2022-12-28 21:00:00+00:00,2022-12-29 01:00:00+00:00,244.96,242.91,2.0500000000000114,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2022-12-28 21:25:00+00:00,
2022-12-30,Friday,2022-12-29 17:00:00+00:00,2022-12-29 21:00:00+00:00,2022-12-29 21:00:00+00:00,2022-12-30 01:00:00+00:00,246.29,244.46,1.829999999999984,True,,1,0,2022-12-29 22:35:00+00:00,2022-12-29 22:40:00+00:00,True,2022-12-29 22:40:00+00:00,2022-12-29 22:45:00+00:00,H2_ARRIVAL,2022-12-29 23:15:00+00:00,35.0
2022-12-31,Saturday,2022-12-30 17:00:00+00:00,2022-12-30 21:00:00+00:00,2022-12-30 21:00:00+00:00,2022-12-31 01:00:00+00:00,245.48,244.52,0.9599999999999795,True,,1,0,2022-12-30 21:00:00+00:00,2022-12-30 21:05:00+00:00,False,,,BREAK_DURING_K1,2022-12-30 21:05:00+00:00,
2023-01-01,Sunday,2022-12-31 17:00:00+00:00,2022-12-31 21:00:00+00:00,2022-12-31 21:00:00+00:00,2023-01-01 01:00:00+00:00,247.22,246.01,1.210000000000008,True,,1,0,2022-12-31 21:15:00+00:00,2022-12-31 21:20:00+00:00,True,2022-12-31 21:20:00+00:00,2022-12-31 21:25:00+00:00,H2_ARRIVAL,2022-12-31 21:25:00+00:00,5.0
2023-01-02,Monday,2023-01-01 17:00:00+00:00,2023-01-01 21:00:00+00:00,2023-01-01 21:00:00+00:00,2023-01-02 01:00:00+00:00,245.81,244.68,1.1299999999999955,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-01-01 22:05:00+00:00,
2023-01-03,Tuesday,2023-01-02 17:00:00+00:00,2023-01-02 21:00:00+00:00,2023-01-02 21:00:00+00:00,2023-01-03 01:00:00+00:00,247.23,246.05,1.1799999999999784,True,,1,0,2023-01-02 21:00:00+00:00,2023-01-02 21:05:00+00:00,True,2023-01-02 21:10:00+00:00,2023-01-02 21:15:00+00:00,H2_ARRIVAL,2023-01-02 21:20:00+00:00,10.0
2023-01-04,Wednesday,2023-01-03 17:00:00+00:00,2023-01-03 21:00:00+00:00,2023-01-03 21:00:00+00:00,2023-01-04 01:00:00+00:00,245.56,244.53,1.0300000000000011,True,,1,0,2023-01-03 21:10:00+00:00,2023-01-03 21:15:00+00:00,True,2023-01-03 21:30:00+00:00,2023-01-03 21:35:00+00:00,H2_ARRIVAL,2023-01-03 21:55:00+00:00,25.0
2023-01-05,Thursday,2023-01-04 17:00:00+00:00,2023-01-04 21:00:00+00:00,2023-01-04 21:00:00+00:00,2023-01-05 01:00:00+00:00,260.9,254.7,6.199999999999989,False,NO_K1,0,0,,,False,,,NO_K1,,
2023-01-06,Friday,2023-01-05 17:00:00+00:00,2023-01-05 21:00:00+00:00,2023-01-05 21:00:00+00:00,2023-01-06 01:00:00+00:00,258.22,256.03,2.1900000000000546,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-01-05 23:20:00+00:00,
2023-01-07,Saturday,2023-01-06 17:00:00+00:00,2023-01-06 21:00:00+00:00,2023-01-06 21:00:00+00:00,2023-01-07 01:00:00+00:00,260.5,258.11,2.3899999999999864,False,BREAK_BEFORE_K1,0,0,,,False,,,BREAK_BEFORE_K1,2023-01-07 00:55:00+00:00,
2023-01-08,Sunday,2023-01-07 17:00:00+00:00,2023-01-07 21:00:00+00:00,2023-01-07 21:00:00+00:00,2023-01-08 01:00:00+00:00,261.62,260.44,1.1800000000000068,False,OPPOSITE_VISIT_BEFORE_K1,0,1,,,False,,,OPPOSITE_VISIT_BEFORE_K1,2023-01-07 22:10:00+00:00,
