rule,partition,date_utc,signal_ts,entry_start,entry_px,H,L,range,F35,E20,session_end,baseline_net_pnl_usd,baseline_exit_reason,baseline_exit_px,e20_reached,e20_touch_bar_start,e20_floor_effective_start,activation_bar_close,activation_close_below_e20,latest_confirmed_pivot,floor_updates,final_active_floor,max_active_floor,exit_floor_kind,exit_bar_start,exit_ts,exit_px,hybrid_exit_reason,gross_return,hybrid_net_pnl_usd,hold_minutes,session_peak_high_after_e20,session_peak_extension_r,realized_exit_extension_r,giveback_from_peak_r,capture_ratio,exit_at_or_above_e20,baseline_win,hybrid_win,baseline_win_preserved
BLIND_F85,development,2023-03-06,2023-03-06 13:45:00+00:00,2023-03-06 13:55:00+00:00,22429.11,22443.9,22345.3,98.60000000000218,22379.81,22463.620000000003,2023-03-06 20:00:00+00:00,0.369312736885297,TP_E20,22463.620000000003,True,2023-03-06 14:30:00+00:00,2023-03-06 14:35:00+00:00,22438.3,True,22391.0,0,22463.620000000003,22463.620000000003,E20,2023-03-06 14:35:00+00:00,2023-03-06 14:35:00+00:00,22438.2,LOCK_FLOOR_OPEN_EXIT,0.00040527689239566733,-0.19736155380216636,40.0,22594.5,1.5273833671399109,-0.057809330628809344,1.5851926977687203,0.0,False,True,False,False
BLIND_F85,development,2023-03-13,2023-03-13 13:55:00+00:00,2023-03-13 14:00:00+00:00,22456.8,22572.0,21804.0,768.0,22072.8,22725.6,2023-03-13 20:00:00+00:00,5.584824195789273,TP_E20,22725.6,True,2023-03-13 14:05:00+00:00,2023-03-13 14:10:00+00:00,22907.7,False,23930.0,5,23930.0,23930.0,STRUCTURAL,2023-03-13 16:30:00+00:00,2023-03-13 16:30:00+00:00,23930.0,LOCK_FLOOR_STOP,0.06560151045563045,32.400755227815225,150.0,24517.2,2.532812500000001,1.7682291666666667,0.7645833333333341,0.6981287271231748,True,True,True,True
BLIND_F85,development,2023-03-22,2023-03-22 13:40:00+00:00,2023-03-22 13:45:00+00:00,28316.805,28379.4,27962.1,417.3000000000029,28108.155,28462.86,2023-03-22 20:00:00+00:00,2.178945611978467,TP_E20,28462.86,True,2023-03-22 14:30:00+00:00,2023-03-22 14:35:00+00:00,28354.6,True,28312.2,0,28462.86,28462.86,E20,2023-03-22 14:35:00+00:00,2023-03-22 14:35:00+00:00,28354.6,LOCK_FLOOR_OPEN_EXIT,0.0013347197891850904,0.26735989459254517,50.0,28881.0,1.2020129403306854,-0.05942966690630898,1.2614426072369944,0.0,False,True,True,True
BLIND_F85,development,2023-05-08,2023-05-08 15:05:00+00:00,2023-05-08 15:10:00+00:00,27913.46,27977.6,27550.0,427.59999999999854,27699.66,28063.12,2023-05-08 20:00:00+00:00,-7.3959080672907795,CLOSE_INVALIDATION,27522.9,False,,,,False,27743.1,0,,,,2023-05-08 17:55:00+00:00,2023-05-08 18:00:00+00:00,27522.9,PRE_E20_CLOSE_INVALIDATION_F35,-0.013991816134581558,-7.3959080672907795,170.0,,,,,,False,False,False,True
BLIND_F85,development,2023-05-12,2023-05-12 13:35:00+00:00,2023-05-12 13:45:00+00:00,26435.05,26473.0,26220.0,253.0,26308.55,26523.6,2023-05-12 20:00:00+00:00,1.274859703310605,TP_E20,26523.6,True,2023-05-12 13:55:00+00:00,2023-05-12 14:00:00+00:00,26436.2,True,,0,26523.6,26523.6,E20,2023-05-12 14:00:00+00:00,2023-05-12 14:00:00+00:00,26436.1,LOCK_FLOOR_OPEN_EXIT,3.97199929638159e-05,-0.3801400035180921,15.0,26599.4,0.49960474308300973,-0.14584980237154727,0.645454545454557,0.0,False,True,False,False
BLIND_F85,development,2023-06-01,2023-06-01 14:10:00+00:00,2023-06-01 14:15:00+00:00,26931.98,26960.0,26773.2,186.79999999999927,26838.58,26997.36,2023-06-01 20:00:00+00:00,-2.291431673423205,CLOSE_INVALIDATION,26830.1,False,,,,False,,0,,,,2023-06-01 14:20:00+00:00,2023-06-01 14:25:00+00:00,26830.1,PRE_E20_CLOSE_INVALIDATION_F35,-0.00378286334684641,-2.291431673423205,10.0,,,,,,False,False,False,True
BLIND_F85,development,2023-06-19,2023-06-19 13:35:00+00:00,2023-06-19 13:40:00+00:00,26536.775,26569.7,26350.2,219.5,26427.025,26613.6,2023-06-19 20:00:00+00:00,-2.675615631515182,CLOSE_INVALIDATION,26416.0,False,,,,False,26507.9,0,,,,2023-06-19 14:15:00+00:00,2023-06-19 14:20:00+00:00,26416.0,PRE_E20_CLOSE_INVALIDATION_F35,-0.004551231263030364,-2.675615631515182,40.0,,,,,,False,False,False,True
BLIND_F85,development,2023-06-22,2023-06-22 13:50:00+00:00,2023-06-22 13:55:00+00:00,30242.0,30320.0,29800.0,520.0,29982.0,30424.0,2023-06-22 20:00:00+00:00,-4.928470339263291,CLOSE_INVALIDATION,29968.1,False,,,,False,30100.0,0,,,,2023-06-22 14:30:00+00:00,2023-06-22 14:35:00+00:00,29968.1,PRE_E20_CLOSE_INVALIDATION_F35,-0.009056940678526582,-4.928470339263291,40.0,,,,,,False,False,False,True
BLIND_F85,development,2023-07-04,2023-07-04 16:30:00+00:00,2023-07-04 16:35:00+00:00,31046.4,31080.0,30856.0,224.0,30934.4,31124.8,2023-07-04 20:00:00+00:00,-2.4839775304061225,CLOSE_INVALIDATION,30917.0,False,,,,False,,0,,,,2023-07-04 16:45:00+00:00,2023-07-04 16:50:00+00:00,30917.0,PRE_E20_CLOSE_INVALIDATION_F35,-0.004167955060812245,-2.4839775304061225,15.0,,,,,,False,False,False,True
BLIND_F85,development,2023-07-10,2023-07-10 13:40:00+00:00,2023-07-10 13:50:00+00:00,30229.08,30275.4,29966.6,308.8000000000029,30074.68,30337.160000000003,2023-07-10 20:00:00+00:00,1.3876825890831284,TP_E20,30337.160000000003,True,2023-07-10 14:50:00+00:00,2023-07-10 14:55:00+00:00,30290.9,True,30180.0,0,30337.160000000003,30337.160000000003,E20,2023-07-10 14:55:00+00:00,2023-07-10 14:55:00+00:00,30290.9,LOCK_FLOOR_OPEN_EXIT,0.002045050659828185,0.6225253299140924,65.0,30830.0,1.7959844559585276,0.05019430051813424,1.7457901554403934,0.027948070681572377,False,True,True,True
BLIND_F85,development,2023-07-26,2023-07-26 14:05:00+00:00,2023-07-26 14:30:00+00:00,29294.97,29321.4,29145.2,176.20000000000073,29206.870000000003,29356.640000000003,2023-07-26 20:00:00+00:00,0.6525697756305074,TP_E20,29356.640000000003,True,2023-07-26 18:00:00+00:00,2023-07-26 18:05:00+00:00,29306.0,True,29274.1,0,29356.640000000003,29356.640000000003,E20,2023-07-26 18:05:00+00:00,2023-07-26 18:05:00+00:00,29305.9,LOCK_FLOOR_OPEN_EXIT,0.00037310159389147834,-0.21344920305426085,215.0,29500.0,1.0136208853575357,-0.08796821793416536,1.1015891032917011,0.0,False,True,False,False
BLIND_F85,development,2023-08-03,2023-08-03 13:40:00+00:00,2023-08-03 13:45:00+00:00,29157.785,29193.5,28955.4,238.09999999999852,29038.735,29241.12,2023-08-03 20:00:00+00:00,1.029035161621517,TP_E20,29241.12,True,2023-08-03 14:05:00+00:00,2023-08-03 14:10:00+00:00,29216.0,True,29162.2,0,29241.12,29241.12,E20,2023-08-03 14:10:00+00:00,2023-08-03 14:10:00+00:00,29216.0,LOCK_FLOOR_OPEN_EXIT,0.001996550835394295,0.5982754176971475,25.0,29440.0,1.0352792944141183,0.09449811003779983,0.9407811843763184,0.09127789046653144,False,True,True,True
BLIND_F85,development,2023-08-23,2023-08-23 14:55:00+00:00,2023-08-23 15:05:00+00:00,26042.76,26085.6,25800.0,285.59999999999854,25899.96,26142.72,2023-08-23 20:00:00+00:00,1.519151426346466,TP_E20,26142.72,True,2023-08-23 15:20:00+00:00,2023-08-23 15:25:00+00:00,26103.6,True,,0,26142.72,26142.72,E20,2023-08-23 15:25:00+00:00,2023-08-23 15:25:00+00:00,26103.5,LOCK_FLOOR_OPEN_EXIT,0.002332318079957707,0.7661590399788535,20.0,26806.0,2.5224089635854523,0.06267507002801662,2.4597338935574355,0.02484730705163995,False,True,True,True
BLIND_F85,development,2023-09-07,2023-09-07 13:45:00+00:00,2023-09-07 14:40:00+00:00,25732.1,25751.0,25625.0,126.0,25669.1,25776.2,2023-09-07 20:00:00+00:00,0.4569063543201194,TP_E20,25776.2,True,2023-09-07 15:00:00+00:00,2023-09-07 15:05:00+00:00,25744.9,True,,0,25776.2,25776.2,E20,2023-09-07 15:05:00+00:00,2023-09-07 15:05:00+00:00,25744.8,LOCK_FLOOR_OPEN_EXIT,0.0004935469705154016,-0.1532265147422992,25.0,25971.7,1.7515873015873074,-0.04920634920635498,1.8007936507936624,0.0,False,True,False,False
BLIND_F85,development,2023-09-12,2023-09-12 14:05:00+00:00,2023-09-12 16:05:00+00:00,26239.265,26330.9,25720.0,610.9000000000015,25933.815,26453.08,2023-09-12 20:00:00+00:00,3.674332874796638,TP_E20,26453.08,True,2023-09-12 16:30:00+00:00,2023-09-12 16:35:00+00:00,26404.1,True,26136.6,0,26453.08,26453.08,E20,2023-09-12 16:35:00+00:00,2023-09-12 16:35:00+00:00,26404.1,LOCK_FLOOR_OPEN_EXIT,0.006281997609308032,2.740998804654016,30.0,26580.0,0.40775904403339003,0.11982321165493029,0.28793583237845977,0.2938578883982237,False,True,True,True
BLIND_F85,development,2023-09-14,2023-09-14 15:05:00+00:00,2023-09-14 16:00:00+00:00,26709.45,26790.0,26253.0,537.0,26440.95,26897.4,2023-09-14 20:00:00+00:00,-1.2882623940216216,TIME_EXIT_SESSION_END,26662.0,False,,,,False,26583.7,0,,,,2023-09-14 20:00:00+00:00,2023-09-14 20:00:00+00:00,26662.0,TIME_EXIT_SESSION_END,-0.0017765247880432433,-1.2882623940216216,240.0,,,,,,False,False,False,True
BLIND_F85,development,2023-10-05,2023-10-05 13:40:00+00:00,2023-10-05 13:50:00+00:00,27996.895,28070.8,27578.1,492.7000000000007,27750.545,28169.34,2023-10-05 20:00:00+00:00,-6.536305472446147,CLOSE_INVALIDATION,27653.3,False,,,,False,27722.5,0,,,,2023-10-05 15:25:00+00:00,2023-10-05 15:30:00+00:00,27653.3,PRE_E20_CLOSE_INVALIDATION_F35,-0.012272610944892293,-6.536305472446147,100.0,,,,,,False,False,False,True
BLIND_F85,development,2023-10-31,2023-10-31 19:05:00+00:00,2023-10-31 19:20:00+00:00,34481.58,34563.6,34016.8,546.7999999999956,34208.18,34672.96,2023-10-31 20:00:00+00:00,0.6443256950521951,TIME_EXIT_SESSION_END,34553.6,False,,,,False,34449.8,0,,,,2023-10-31 20:00:00+00:00,2023-10-31 20:00:00+00:00,34553.6,TIME_EXIT_SESSION_END,0.00208865139010439,0.6443256950521951,40.0,,,,,,False,True,True,True
BLIND_F85,development,2023-11-03,2023-11-03 14:05:00+00:00,2023-11-03 14:15:00+00:00,34543.75,34618.0,34123.0,495.0,34296.25,34717.0,2023-11-03 20:00:00+00:00,2.107689524154144,TP_E20,34717.0,True,2023-11-03 14:25:00+00:00,2023-11-03 14:30:00+00:00,34718.5,False,,0,34717.0,34717.0,E20,2023-11-03 14:30:00+00:00,2023-11-03 14:30:00+00:00,34717.0,LOCK_FLOOR_STOP,0.005015379048308288,2.1076895241541442,15.0,34850.0,0.4686868686868687,0.2,0.2686868686868687,0.4267241379310345,True,True,True,True
BLIND_F85,development,2023-12-07,2023-12-07 15:35:00+00:00,2023-12-07 15:45:00+00:00,43747.025,43911.5,42815.0,1096.5,43198.775,44130.8,2023-12-07 20:00:00+00:00,-7.102455766992188,CLOSE_INVALIDATION,43160.6,False,,,,False,43209.0,0,,,,2023-12-07 19:25:00+00:00,2023-12-07 19:30:00+00:00,43160.6,PRE_E20_CLOSE_INVALIDATION_F35,-0.013404911533984376,-7.102455766992188,225.0,,,,,,False,False,False,True
BLIND_F85,development,2023-12-21,2023-12-21 14:00:00+00:00,2023-12-21 14:05:00+00:00,44162.5,44260.0,43610.0,650.0,43837.5,44390.0,2023-12-21 20:00:00+00:00,-5.668044155109008,CLOSE_INVALIDATION,43697.2,False,,,,False,43729.1,0,,,,2023-12-21 14:40:00+00:00,2023-12-21 14:45:00+00:00,43697.2,PRE_E20_CLOSE_INVALIDATION_F35,-0.010536088310218017,-5.668044155109008,40.0,,,,,,False,False,False,True
BLIND_F85,development,2023-12-26,2023-12-26 14:30:00+00:00,2023-12-26 14:40:00+00:00,42727.375,42836.5,42109.0,727.5,42363.625,42982.0,2023-12-26 20:00:00+00:00,-5.290014890921779,CLOSE_INVALIDATION,42309.5,False,,,,False,42253.7,0,,,,2023-12-26 16:10:00+00:00,2023-12-26 16:15:00+00:00,42309.5,PRE_E20_CLOSE_INVALIDATION_F35,-0.009780029781843558,-5.290014890921779,95.0,,,,,,False,False,False,True
BLIND_F85,development,2024-01-08,2024-01-08 15:45:00+00:00,2024-01-08 15:50:00+00:00,44947.455,45180.0,43629.7,1550.300000000003,44172.305,45490.06,2024-01-08 20:00:00+00:00,5.635992471653761,TP_E20,45490.06,True,2024-01-08 17:45:00+00:00,2024-01-08 17:50:00+00:00,45424.2,True,44894.1,0,45490.06,45490.06,E20,2024-01-08 17:50:00+00:00,2024-01-08 17:50:00+00:00,45424.2,LOCK_FLOOR_OPEN_EXIT,0.010606718444904129,4.903359222452064,120.0,47312.0,1.375217699800036,0.15751789976133435,1.2176998000387016,0.11454033771106806,False,True,True,True
BLIND_F85,development,2024-01-09,2024-01-09 13:55:00+00:00,2024-01-09 14:00:00+00:00,46828.0,47080.0,45400.0,1680.0,45988.0,47416.0,2024-01-09 20:00:00+00:00,0.0858204493037865,TIME_EXIT_SESSION_END,46873.5,False,,,,False,46700.2,0,,,,2024-01-09 20:00:00+00:00,2024-01-09 20:00:00+00:00,46873.5,TIME_EXIT_SESSION_END,0.0009716408986075731,0.08582044930378652,360.0,,,,,,False,True,True,True
BLIND_F85,development,2024-02-07,2024-02-07 14:20:00+00:00,2024-02-07 14:30:00+00:00,43134.56,43191.2,42813.6,377.59999999999854,42945.76,43266.72,2024-02-07 20:00:00+00:00,1.13195025056474,TP_E20,43266.72,True,2024-02-07 14:45:00+00:00,2024-02-07 14:50:00+00:00,43263.3,True,,0,43266.72,43266.72,E20,2024-02-07 14:50:00+00:00,2024-02-07 14:50:00+00:00,43262.7,LOCK_FLOOR_OPEN_EXIT,0.0029707037697845884,1.0853518848922943,20.0,43708.2,1.3691737288135646,0.18935381355932276,1.179819915254242,0.13829787234042554,False,True,True,True
BLIND_F85,development,2024-02-09,2024-02-09 14:15:00+00:00,2024-02-09 16:10:00+00:00,47462.565,47688.3,46183.4,1504.9000000000017,46710.115000000005,47989.280000000006,2024-02-09 20:00:00+00:00,5.148741413364477,TP_E20,47989.280000000006,True,2024-02-09 18:20:00+00:00,2024-02-09 18:25:00+00:00,48128.8,False,47684.7,0,47989.280000000006,47989.280000000006,E20,2024-02-09 18:25:00+00:00,2024-02-09 18:25:00+00:00,47989.280000000006,LOCK_FLOOR_STOP,0.011097482826728955,5.148741413364477,135.0,48230.3,0.36015682105123226,0.2000000000000019,0.16015682105123036,0.5553136531365372,True,True,True,True
BLIND_F85,development,2024-02-28,2024-02-28 15:00:00+00:00,2024-02-28 15:05:00+00:00,60691.985,61127.0,58226.9,2900.0999999999985,59241.935,61707.02,2024-02-28 20:00:00+00:00,7.962183243800558,TP_E20,61707.02,True,2024-02-28 16:30:00+00:00,2024-02-28 16:35:00+00:00,61820.4,False,61022.2,0,61707.02,61707.02,E20,2024-02-28 16:35:00+00:00,2024-02-28 16:35:00+00:00,61707.02,LOCK_FLOOR_STOP,0.016724366487601117,7.962183243800558,90.0,64300.0,1.0941002034412612,0.19999999999999898,0.8941002034412623,0.18279861329971533,True,True,True,True
BLIND_F85,development,2024-02-29,2024-02-29 14:35:00+00:00,2024-02-29 15:25:00+00:00,63249.18,63460.8,62050.0,1410.800000000003,62543.78,63742.96000000001,2024-02-29 20:00:00+00:00,-6.620475901821954,CLOSE_INVALIDATION,62462.3,False,,,,False,62655.3,0,,,,2024-02-29 16:15:00+00:00,2024-02-29 16:20:00+00:00,62462.3,PRE_E20_CLOSE_INVALIDATION_F35,-0.012440951803643907,-6.620475901821954,55.0,,,,,,False,False,False,True
BLIND_F85,development,2024-03-04,2024-03-04 13:45:00+00:00,2024-03-04 13:50:00+00:00,65471.52,65717.4,64078.2,1639.199999999997,64651.92,66045.23999999999,2024-03-04 20:00:00+00:00,3.981447078057765,TP_E20,66045.23999999999,True,2024-03-04 14:35:00+00:00,2024-03-04 14:40:00+00:00,65977.4,True,65051.0,0,66045.23999999999,66045.23999999999,E20,2024-03-04 14:40:00+00:00,2024-03-04 14:40:00+00:00,65977.3,LOCK_FLOOR_OPEN_EXIT,0.007725191044900326,3.462595522450163,50.0,67648.6,1.1781356759394919,0.15855295265983968,1.0195827232796522,0.13457953603977174,False,True,True,True
BLIND_F85,development,2024-03-15,2024-03-15 14:00:00+00:00,2024-03-15 14:05:00+00:00,68202.675,68665.5,65580.0,3085.5,66659.925,69282.6,2024-03-15 20:00:00+00:00,7.517028181079421,TP_E20,69282.6,True,2024-03-15 18:40:00+00:00,2024-03-15 18:45:00+00:00,69303.8,False,68360.0,0,69282.6,69282.6,E20,2024-03-15 18:45:00+00:00,2024-03-15 18:45:00+00:00,69282.6,LOCK_FLOOR_STOP,0.015834056362158844,7.5170281810794215,280.0,70715.9,0.6645276292335097,0.2000000000000019,0.4645276292335078,0.30096566523605517,True,True,True,True
BLIND_F85,development,2024-03-20,2024-03-20 15:05:00+00:00,2024-03-20 15:10:00+00:00,64124.49,64380.0,62676.6,1703.4000000000017,63272.79,64720.68,2024-03-20 20:00:00+00:00,-7.507970761248917,CLOSE_INVALIDATION,63212.9,False,,,,False,63338.0,0,,,,2024-03-20 16:20:00+00:00,2024-03-20 16:25:00+00:00,63212.9,PRE_E20_CLOSE_INVALIDATION_F35,-0.014215941522497832,-7.507970761248917,75.0,,,,,,False,False,False,True
BLIND_F85,development,2024-04-01,2024-04-01 13:35:00+00:00,2024-04-01 13:55:00+00:00,69967.11,70098.6,69222.0,876.6000000000058,69528.81,70273.92000000001,2024-04-01 20:00:00+00:00,-4.138971067977548,CLOSE_INVALIDATION,69443.9,False,,,,False,69668.8,0,,,,2024-04-01 14:25:00+00:00,2024-04-01 14:30:00+00:00,69443.9,PRE_E20_CLOSE_INVALIDATION_F35,-0.007477942135955096,-4.138971067977548,35.0,,,,,,False,False,False,True
BLIND_F85,development,2024-04-04,2024-04-04 13:55:00+00:00,2024-04-04 14:00:00+00:00,67263.485,67480.1,66036.0,1444.1000000000058,66541.435,67768.92000000001,2024-04-04 20:00:00+00:00,3.357127659977821,TP_E20,67768.92000000001,True,2024-04-04 14:40:00+00:00,2024-04-04 14:45:00+00:00,67873.4,False,67405.0,0,67768.92000000001,67768.92000000001,E20,2024-04-04 14:45:00+00:00,2024-04-04 14:45:00+00:00,67768.92000000001,LOCK_FLOOR_STOP,0.007514255319955643,3.3571276599778215,45.0,69329.7,1.2807977286891377,0.20000000000000404,1.0807977286891337,0.15615268166090418,True,True,True,True
BLIND_F85,development,2024-05-14,2024-05-14 14:35:00+00:00,2024-05-14 15:15:00+00:00,61916.28,62086.8,60950.0,1136.800000000003,61347.880000000005,62314.16,2024-05-14 20:00:00+00:00,-5.588296196089293,CLOSE_INVALIDATION,61273.8,False,,,,False,61384.6,0,,,,2024-05-14 16:45:00+00:00,2024-05-14 16:50:00+00:00,61273.8,PRE_E20_CLOSE_INVALIDATION_F35,-0.010376592392178585,-5.588296196089293,95.0,,,,,,False,False,False,True
BLIND_F85,development,2024-06-27,2024-06-27 13:35:00+00:00,2024-06-27 13:40:00+00:00,61665.0,61830.0,60730.0,1100.0,61115.0,62050.0,2024-06-27 20:00:00+00:00,2.721705992053858,TP_E20,62050.0,True,2024-06-27 14:00:00+00:00,2024-06-27 14:05:00+00:00,62183.6,False,62198.3,1,62198.3,62198.3,STRUCTURAL,2024-06-27 14:30:00+00:00,2024-06-27 14:30:00+00:00,62198.3,LOCK_FLOOR_STOP,0.008648341847077079,3.9241709235385396,50.0,62379.7,0.4997272727272701,0.33481818181818446,0.16490909090908562,0.6700018191741038,True,True,True,True
BLIND_F85,development,2024-07-15,2024-07-15 15:05:00+00:00,2024-07-15 15:25:00+00:00,63093.22,63239.2,62266.0,973.1999999999972,62606.62,63433.84,2024-07-15 20:00:00+00:00,2.2993391682972324,TP_E20,63433.84,True,2024-07-15 16:40:00+00:00,2024-07-15 16:45:00+00:00,63423.5,True,62812.8,0,63433.84,63433.84,E20,2024-07-15 16:45:00+00:00,2024-07-15 16:45:00+00:00,63423.5,LOCK_FLOOR_OPEN_EXIT,0.005234793849481667,2.2173969247408336,80.0,63777.0,0.5526099465680276,0.18937525688450826,0.36323468968351935,0.3426924507251802,False,True,True,True
BLIND_F85,development,2024-08-16,2024-08-16 17:35:00+00:00,2024-08-16 17:40:00+00:00,58697.225,58908.5,57500.0,1408.5,57992.975,59190.2,2024-08-16 20:00:00+00:00,3.799304140868665,TP_E20,59190.2,True,2024-08-16 17:55:00+00:00,2024-08-16 18:00:00+00:00,59184.2,True,,0,59190.2,59190.2,E20,2024-08-16 18:00:00+00:00,2024-08-16 18:00:00+00:00,59184.2,LOCK_FLOOR_OPEN_EXIT,0.008296388798618715,3.7481943993093574,20.0,59780.2,0.6188853390131325,0.1957401490947796,0.42314518991835287,0.3162785361936423,False,True,True,True
BLIND_F85,development,2024-08-19,2024-08-19 13:35:00+00:00,2024-08-19 17:20:00+00:00,58761.5,58940.0,57750.0,1190.0,58166.5,59178.0,2024-08-19 20:00:00+00:00,3.1439871344332686,TP_E20,59178.0,True,2024-08-19 17:30:00+00:00,2024-08-19 17:35:00+00:00,59222.2,False,,0,59178.0,59178.0,E20,2024-08-19 17:35:00+00:00,2024-08-19 17:35:00+00:00,59178.0,LOCK_FLOOR_STOP,0.007087974268866537,3.1439871344332686,15.0,59262.9,0.2713445378151273,0.2,0.07134453781512728,0.7370703004025981,True,True,True,True
BLIND_F85,development,2024-09-13,2024-09-13 14:10:00+00:00,2024-09-13 14:15:00+00:00,58212.715,58321.9,57594.0,727.9000000000015,57848.765,58467.48,2024-09-13 20:00:00+00:00,1.7882246859642463,TP_E20,58467.48,True,2024-09-13 14:55:00+00:00,2024-09-13 15:00:00+00:00,58420.9,True,58192.3,0,58467.48,58467.48,E20,2024-09-13 15:00:00+00:00,2024-09-13 15:00:00+00:00,58420.9,LOCK_FLOOR_OPEN_EXIT,0.003576280542833432,1.3881402714167161,45.0,59979.2,2.2768237395246493,0.13600769336447288,2.1408160461601766,0.059735714716708056,False,True,True,True
BLIND_F85,development,2024-09-19,2024-09-19 14:15:00+00:00,2024-09-19 14:20:00+00:00,63141.855,63369.6,61851.3,1518.2999999999956,62382.705,63673.26,2024-09-19 20:00:00+00:00,3.808024930531407,TP_E20,63673.26,True,2024-09-19 17:00:00+00:00,2024-09-19 17:05:00+00:00,63692.3,False,63303.8,0,63673.26,63673.26,E20,2024-09-19 17:05:00+00:00,2024-09-19 17:05:00+00:00,63673.26,LOCK_FLOOR_STOP,0.008416049861062813,3.8080249305314067,165.0,63830.1,0.3032997431337689,0.20000000000000287,0.10329974313376603,0.6594136807817665,True,True,True,True
BLIND_F85,development,2024-12-10,2024-12-10 13:50:00+00:00,2024-12-10 13:55:00+00:00,97787.935,97948.0,96880.9,1067.1000000000058,97254.385,98161.42,2024-12-10 20:00:00+00:00,1.5096680996485428,TP_E20,98161.42,True,2024-12-10 14:30:00+00:00,2024-12-10 14:35:00+00:00,97725.0,True,97633.1,0,98161.42,98161.42,E20,2024-12-10 14:35:00+00:00,2024-12-10 14:35:00+00:00,97725.0,LOCK_FLOOR_OPEN_EXIT,-0.0006435865528809925,-0.7217932764404963,40.0,98320.6,0.3491706494236752,-0.2089776028488415,0.5581482522725167,0.0,False,True,False,False
BLIND_F85,development,2024-12-12,2024-12-12 14:35:00+00:00,2024-12-12 14:40:00+00:00,101323.935,101531.1,100150.0,1381.1000000000058,100633.385,101807.32,2024-12-12 20:00:00+00:00,1.9853445881272247,TP_E20,101807.32,True,2024-12-12 15:45:00+00:00,2024-12-12 15:50:00+00:00,101736.7,True,101099.3,0,101807.32,101807.32,E20,2024-12-12 15:50:00+00:00,2024-12-12 15:50:00+00:00,101736.7,LOCK_FLOOR_OPEN_EXIT,0.004073716639607428,1.6368583198037139,70.0,102538.4,0.7293461733400797,0.14886684526825747,0.5804793280718222,0.204109997021735,False,True,True,True
BLIND_F85,development,2024-12-31,2024-12-31 14:35:00+00:00,2024-12-31 14:50:00+00:00,95547.285,96032.1,92800.0,3232.100000000006,93931.235,96678.52,2024-12-31 20:00:00+00:00,-11.940280814886616,CLOSE_INVALIDATION,93342.0,False,,,,False,94680.3,0,,,,2024-12-31 17:35:00+00:00,2024-12-31 17:40:00+00:00,93342.0,PRE_E20_CLOSE_INVALIDATION_F35,-0.023080561629773233,-11.940280814886616,170.0,,,,,,False,False,False,True
BLIND_F85,external,2020-01-30,2020-01-30 14:05:00+00:00,2020-01-30 16:00:00+00:00,9401.238,9415.2,9322.12,93.07999999999991,9354.698,9433.816,2020-01-30 20:00:00+00:00,1.3326441475048472,TP_E20,9433.816,True,2020-01-30 16:15:00+00:00,2020-01-30 16:20:00+00:00,9402.63,True,,0,9433.816,9433.816,E20,2020-01-30 16:20:00+00:00,2020-01-30 16:20:00+00:00,9403.08,LOCK_FLOOR_OPEN_EXIT,0.0001959316421944468,-0.3020341789027766,20.0,9545.08,1.3953588311130138,-0.1302105715513624,1.5255694026643762,0.0,False,True,False,False
BLIND_F85,external,2020-02-12,2020-02-12 13:35:00+00:00,2020-02-12 13:45:00+00:00,10371.078,10395.0,10235.52,159.47999999999956,10291.338,10426.896,2020-02-12 20:00:00+00:00,2.2910413748696405,TP_E20,10426.896,True,2020-02-12 14:00:00+00:00,2020-02-12 14:05:00+00:00,10429.42,False,,0,10426.896,10426.896,E20,2020-02-12 14:05:00+00:00,2020-02-12 14:05:00+00:00,10426.896,LOCK_FLOOR_STOP,0.005382082749739281,2.2910413748696405,20.0,10437.0,0.26335590669676523,0.20000000000000456,0.06335590669676067,0.7594285714285867,True,True,True,True
BLIND_F85,external,2020-03-18,2020-03-18 13:35:00+00:00,2020-03-18 13:45:00+00:00,5209.2155,5249.18,4982.75,266.4300000000003,5076.0005,5302.466,2020-03-18 20:00:00+00:00,8.550531994692866,TP_E20,5302.466,True,2020-03-18 13:50:00+00:00,2020-03-18 13:55:00+00:00,5366.69,False,,0,5302.466,5302.466,E20,2020-03-18 14:00:00+00:00,2020-03-18 14:00:00+00:00,5302.466,LOCK_FLOOR_STOP,0.017901063989385735,8.550531994692866,15.0,5390.0,0.5285440828735486,0.2,0.3285440828735486,0.378397954835962,True,True,True,True
BLIND_F85,external,2020-04-09,2020-04-09 14:05:00+00:00,2020-04-09 14:10:00+00:00,7309.147,7345.0,7105.98,239.02000000000044,7189.637,7392.804,2020-04-09 20:00:00+00:00,-3.898151015433104,TIME_EXIT_SESSION_END,7258.01,False,,,,False,7240.0,0,,,,2020-04-09 20:00:00+00:00,2020-04-09 20:00:00+00:00,7258.01,TIME_EXIT_SESSION_END,-0.006996302030866208,-3.898151015433104,350.0,,,,,,False,False,False,True
